utc_timestamp,timestamp_ms_b,position_lat_b,position_long_b,enhanced_altitude_b,enhanced_speed_b,velocity_b,ms_bin,timestamp_ms_f,position_lat_f,position_long_f,enhanced_altitude_f,enhanced_speed_f,velocity_f,dist,pos_lat_b_rad,pos_lon_b_rad,alt_b_m,pos_lat_f_rad,pos_lon_f_rad,alt_f_m,E_b,N_b,U_b,E_f,N_f,U_f,dist_enu
2019-07-01 14:45:40+00:00,840,57.786793867126114,12.769981697201727,178.79999999999995,13.1616,"(-1.4, 3.37, 0.04)",8,844,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",780.9380224317489,1.0085698171526174,0.2228782260355837,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-148.26534133786436,210.4989417580721,-0.10932097443796351,193.84352182155183,-249.87644370986897,0.017193530040401583,573.5712560814945
2019-07-01 14:45:40+00:00,940,57.78679839335383,12.769978595897555,178.79999999999995,13.14,"(-1.42, 3.35, 0.04)",9,944,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",781.5021755646504,1.0085698961501937,0.22287817190761477,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-148.44980058772404,211.00305235522717,-0.10934190347639117,193.84352182155183,-249.87644370986897,0.017193530040401583,574.0859208083868
2019-07-01 14:45:41+00:00,40,57.786814151331775,12.769935680553315,178.79999999999995,11.61,"(-1.95, 2.56, 0.05)",0,44,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",786.3914109116885,1.0085701711787922,0.22287742289355816,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-151.00250873750522,212.75817529489103,-0.10945996112545231,193.84352182155183,-249.87644370986897,0.017193530040401583,577.017843342062
2019-07-01 14:45:41+00:00,140,57.78681557625532,12.769931992515922,178.79999999999995,11.4984,"(-1.96, 2.52, 0.05)",1,144,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",786.8160778779167,1.0085701960483997,0.22287735852516272,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-151.22188169461484,212.9168828708815,-0.10947043874014639,193.84352182155183,-249.87644370986897,0.017193530040401583,577.2762006831852
2019-07-01 14:45:41+00:00,240,57.78681649826468,12.76992855593562,178.79999999999995,11.3292,"(-1.98, 2.44, 0.05)",2,244,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",787.1866087180186,1.0085702121404987,0.2228772985455214,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-151.42629908806774,213.01957836264708,-0.10947870425512463,193.84352182155183,-249.87644370986897,0.017193530040401583,577.4807291394017
2019-07-01 14:45:41+00:00,340,57.78681054711342,12.769966023042798,178.79999999999995,12.4596,"(-1.57, 3.08, 0.05)",3,344,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",783.40362415854,1.008570108273315,0.22287795246990288,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-149.19763344273636,212.35669205075948,-0.10940421466331429,193.84352182155183,-249.87644370986897,0.017193530040401583,575.6185560135723
2019-07-01 14:45:41+00:00,440,57.78681272640824,12.769962083548307,178.79999999999995,12.3264,"(-1.62, 3.01, 0.05)",4,444,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",783.8979466877959,1.008570146309185,0.22287788371275316,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-149.43196103020043,212.599417383338,-0.10941776809137593,193.84352182155183,-249.87644370986897,0.017193530040401583,575.9531189701361
2019-07-01 14:45:41+00:00,540,57.78681281022728,12.769957557320595,178.79999999999995,12.186,"(-1.7, 2.92, 0.05)",5,544,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",784.315187555467,1.0085701477721032,0.2228778047151769,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-149.70119845287988,212.60876263590905,-0.10942437787403492,193.84352182155183,-249.87644370986897,0.017193530040401583,576.1211304484752
2019-07-01 14:45:41+00:00,640,57.786812642589204,12.769952695816755,178.79999999999995,11.9592,"(-1.77, 2.8, 0.05)",6,644,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",784.7474137575015,1.0085701448462667,0.2228777198659283,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-149.9903804556631,212.59010287933987,-0.10943053303471117,193.84352182155183,-249.87644370986897,0.017193530040401583,576.2786436290864
2019-07-01 14:45:41+00:00,740,57.78681281022728,12.769947918131948,178.79999999999995,11.862,"(-1.83, 2.73, 0.05)",7,744,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",785.1929906857393,1.0085701477721032,0.22287763647959777,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-150.27457518334455,212.60878398464615,-0.10943782974814553,193.84352182155183,-249.87644370986897,0.017193530040401583,576.4632395542842
2019-07-01 14:45:41+00:00,840,57.78681306168437,12.769943894818425,178.79999999999995,11.8188,"(-1.88, 2.68, 0.05)",8,844,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",785.5751525537048,1.0085701521608572,0.22287756625952998,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-150.51389659823124,212.63679868517528,-0.10944439423246877,193.84352182155183,-249.87644370986897,0.017193530040401583,576.6286040847075
2019-07-01 14:45:41+00:00,940,57.7868133969605,12.76993970386684,178.79999999999995,11.7468,"(-1.93, 2.63, 0.05)",9,944,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",785.9778694653415,1.0085701580125297,0.222877493113626,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-150.76318942943766,212.67414903124808,-0.10945151069269343,193.84352182155183,-249.87644370986897,0.017193530040401583,576.8074655579173
2019-07-01 14:45:42+00:00,40,57.786823622882366,12.76989963836968,179.0,9.863999999999999,"(-2.22, 1.6, 0.06)",0,44,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",790.2661625077004,1.0085703364885352,0.22287679383878412,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-153.14639901979305,213.8131402365659,-0.10605555743629225,193.84352182155183,-249.87644370986897,0.017193530040401583,579.1459665889405
2019-07-01 14:45:42+00:00,140,57.78682479634881,12.769895950332284,179.0,9.7164,"(-2.22, 1.52, 0.06)",1,144,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",790.6754520328753,1.0085703569693885,0.22287672947038864,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-153.36577290132726,213.94384216301535,-0.10606519672556658,193.84352182155183,-249.87644370986897,0.017193530040401583,579.382056265015
2019-07-01 14:45:42+00:00,240,57.78682580217719,12.769892262294887,179.0,9.5508,"(-2.24, 1.4, 0.06)",2,244,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",791.0743818467445,1.0085703745244055,0.2228766651019931,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-153.58514748068598,214.05587358943842,-0.10607421840319375,193.84352182155183,-249.87644370986897,0.017193530040401583,579.6032181439012
2019-07-01 14:45:42+00:00,340,57.78681800700725,12.769924951717256,178.79999999999995,11.3904,"(-2.05, 2.4, 0.05)",3,344,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",787.6088708042644,1.0085702384730242,0.222877235640044,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-151.64068577899033,213.18762102994384,-0.10948939782929301,193.84352182155183,-249.87644370986897,0.017193530040401583,577.7436125162236
2019-07-01 14:45:42+00:00,440,57.78681892901659,12.76992117986083,178.79999999999995,11.404800000000002,"(-2.14, 2.33, 0.05)",4,444,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",788.0100138235424,1.008570254565123,0.22287716980873049,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-151.86504668272397,213.29031729328022,-0.10949815501619753,193.84352182155183,-249.87644370986897,0.017193530040401583,577.9601014656695
2019-07-01 14:45:42+00:00,540,57.78681976720691,12.769917324185373,178.79999999999995,11.3256,"(-2.2, 2.24, 0.05)",5,544,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",788.413632218197,1.0085702691943037,0.22287710251449888,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-152.09439381122598,213.38367850236756,-0.10950672729894961,193.84352182155183,-249.87644370986897,0.017193530040401583,578.1721182808822
2019-07-01 14:45:42+00:00,640,57.78682068921626,12.769913636147974,178.79999999999995,11.1528,"(-2.24, 2.13, 0.05)",6,644,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",788.807195899472,1.0085702852864027,0.2228770381461033,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-152.3137688094775,213.48637460442353,-0.10951538506436975,193.84352182155183,-249.87644370986897,0.017193530040401583,578.3856734985127
2019-07-01 14:45:42+00:00,740,57.786821611225605,12.769910199567676,178.79999999999995,10.9152,"(-2.24, 2.04, 0.05)",7,744,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",789.1778504803375,1.0085703013785015,0.2228769781664621,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-152.51818614594026,213.58907015027336,-0.10952369456498445,193.84352182155183,-249.87644370986897,0.017193530040401583,578.5902966184786
2019-07-01 14:45:42+00:00,840,57.78682203032078,12.769906846806409,178.79999999999995,10.5264,"(-2.24, 1.87, 0.06)",8,844,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",789.509704268681,1.008570308693092,0.22287691964973896,3.1206487025658602,1.0084976718846201,0.22297859830792036,3.2498030672134424,-152.71761971201306,213.63575398556702,-0.10953001860880818,193.84352182155183,-249.87644370986897,0.017193530040401583,578.747093549815
2019-07-01 14:45:42+00:00,940,57.78682261705399,12.769903410226107,179.0,10.1736,"(-2.22, 1.73, 0.06)",9,944,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",789.8596344940256,1.0085703189335185,0.22287685967009768,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-152.9220385319368,213.70110864635674,-0.10604643365756772,193.84352182155183,-249.87644370986897,0.017193530040401583,578.9218566300177
2019-07-01 14:45:43+00:00,40,57.78682672418653,12.769857896491885,179.0,8.9748,"(-2.44, 0.48, 0.05)",0,44,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",794.2712913203144,1.008570390616504,0.22287606530558063,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-155.62935547070938,214.15863985750843,-0.10612709999725212,193.84352182155183,-249.87644370986897,0.017193530040401583,580.9129590156278
2019-07-01 14:45:43+00:00,140,57.78682622127236,12.769853789359331,179.0,8.856,"(-2.42, 0.4, 0.05)",1,144,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",794.6159281176201,1.008570381838996,0.22287599362259475,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-155.87366589017483,214.10263777080124,-0.1061311741402875,193.84352182155183,-249.87644370986897,0.017193530040401583,581.0152447583696
2019-07-01 14:45:43+00:00,240,57.786825885996215,12.769849766045807,179.0,8.8164,"(-2.42, 0.32, 0.05)",2,244,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",794.9633423636883,1.0085703759873232,0.2228759234025269,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-156.11298971024863,214.0653060131802,-0.10613575928599062,193.84352182155183,-249.87644370986897,0.017193530040401583,581.1295228343722
2019-07-01 14:45:43+00:00,340,57.78682731091976,12.769887987524273,179.0,9.5724,"(-2.31, 1.3, 0.06)",3,344,57.78266024775804,12.775732604786755,186.20000000000005,0.0,"(0.0, 0.0, 0.0)",791.5580385783165,1.0085704008569307,0.22287659049317113,3.12413936106985,1.0084976718846201,0.22297859830792036,3.2498030672134424,-153.83942108704443,214.22391789336575,-0.10608597184138091,193.84352182155183,-249.87644370986897,0.017193530040401583,579.8901530701061
